date_issued,author,title,description,link,page,issue
1984/01/09,Judy Troy,Birthday,,https://newyorker.com/magazine/1984/01/09/birthday-8,204,"January 9, 1984 Issue"
1984/01/02,Alice Adams,Return Trip,,https://newyorker.com/magazine/1984/01/02/return-trip,205,"January 2, 1984 Issue"
1984/01/02,Prudence Crowther,The Deeper Crisis in Banking,,https://newyorker.com/magazine/1984/01/02/the-deeper-crisis-in-banking,205,"January 2, 1984 Issue"
1983/12/26,Lynn Caraganis,"Say Good Night, Andorra",,https://newyorker.com/magazine/1983/12/26/say-good-night-andorra,205,"December 26, 1983 Issue"
1983/12/26,Ann Beattie,Times,,https://newyorker.com/magazine/1983/12/26/times,205,"December 26, 1983 Issue"
1983/12/26,Saul Steinberg,Natural History,,https://newyorker.com/magazine/1983/12/26/natural-history-5,205,"December 26, 1983 Issue"
1983/12/19,Linda Grace Hoyer,Solace,,https://newyorker.com/magazine/1983/12/19/solace-3,205,"December 19, 1983 Issue"
1983/12/19,Douglas Dunn,The Bagpiping People,,https://newyorker.com/magazine/1983/12/19/the-bagpiping-people,205,"December 19, 1983 Issue"
1983/12/12,Donald Barthelme,Chablis,,https://newyorker.com/magazine/1983/12/12/chablis,205,"December 12, 1983 Issue"
1983/12/12,Emily Hahn,Kato,,https://newyorker.com/magazine/1983/12/12/kato,205,"December 12, 1983 Issue"
1983/12/05,Peter Gordon,Weddings!,,https://newyorker.com/magazine/1983/12/05/weddings,205,"December 5, 1983 Issue"
1983/12/05,Sergei Dovlatov,My First Cousin,,https://newyorker.com/magazine/1983/12/05/my-first-cousin,206,"December 5, 1983 Issue"
1983/11/28,Penelope Gilliatt,"Dame of the British Empire, BBC",,https://newyorker.com/magazine/1983/11/28/dame-of-the-british-empire-bbc,206,"November 28, 1983 Issue"
1983/11/28,Ann Beattie,Heaven on a Summer Night,,https://newyorker.com/magazine/1983/11/28/heaven-on-a-summer-night,206,"November 28, 1983 Issue"
1983/11/21,Peter Cameron,Grounded,,https://newyorker.com/magazine/1983/11/21/grounded-2,206,"November 21, 1983 Issue"
1983/11/21,Jamaica Kincaid,The Circling Hand,,https://newyorker.com/magazine/1983/11/21/the-circling-hand,206,"November 21, 1983 Issue"
1983/11/14,Padgett Powell,Edisto,,https://newyorker.com/magazine/1983/11/14/edisto,206,"November 14, 1983 Issue"
1983/11/14,Robert Penn Warren,New Dawn,,https://newyorker.com/magazine/1983/11/14/new-dawn,206,"November 14, 1983 Issue"
1983/11/14,William Maxwell,Love,,https://newyorker.com/magazine/1983/11/14/love-9,206,"November 14, 1983 Issue"
1983/11/07,Susan Minot,Accident,,https://newyorker.com/magazine/1983/11/07/accident-3,206,"November 7, 1983 Issue"
1983/11/07,Donald Barthelme,Affection,,https://newyorker.com/magazine/1983/11/07/affection-3,206,"November 7, 1983 Issue"
1983/10/31,Mavis Gallant,Lena,,https://newyorker.com/magazine/1983/10/31/lena-2,207,"October 31, 1983 Issue"
1983/10/31,Penelope Gilliatt,Suspense Item,,https://newyorker.com/magazine/1983/10/31/suspense-item,207,"October 31, 1983 Issue"
1983/10/24,Andrea Lee,Servant Problems,,https://newyorker.com/magazine/1983/10/24/servant-problems,207,"October 24, 1983 Issue"
1983/10/24,Ian Frazier,"To The Heavens, And Beyond",,https://newyorker.com/magazine/1983/10/24/to-the-heavens-and-beyond,207,"October 24, 1983 Issue"
1983/10/17,Gwyneth Cravens,Effie,,https://newyorker.com/magazine/1983/10/17/effie,207,"October 17, 1983 Issue"
1983/10/10,Jamaica Kincaid,Columbus In Chains,,https://newyorker.com/magazine/1983/10/10/columbus-in-chains,207,"October 10, 1983 Issue"
1983/10/10,Mavis Gallant,The Colonel's Child,,https://newyorker.com/magazine/1983/10/10/the-colonels-child,207,"October 10, 1983 Issue"
1983/10/03,Donald Barthelme,Sakrete,,https://newyorker.com/magazine/1983/10/03/sakrete,207,"October 3, 1983 Issue"
1983/10/03,Marian Thurm,Lovers,,https://newyorker.com/magazine/1983/10/03/lovers-3,207,"October 3, 1983 Issue"
1983/09/26,Wright Morris,Glimpse Into Another Country,,https://newyorker.com/magazine/1983/09/26/glimpse-into-another-country,207,"September 26, 1983 Issue"
1983/09/26,Saul Steinberg,Architecture,,https://newyorker.com/magazine/1983/09/26/architecture-2,208,"September 26, 1983 Issue"
1983/09/19,George W. S. Trow,The Greene Club,,https://newyorker.com/magazine/1983/09/19/the-greene-club,208,"September 19, 1983 Issue"
1983/09/19,Mavis Gallant,Rue de Lille,,https://newyorker.com/magazine/1983/09/19/rue-de-lille,208,"September 19, 1983 Issue"
1983/09/12,George Booth,Order,,https://newyorker.com/magazine/1983/09/12/order-3,208,"September 12, 1983 Issue"
1983/09/12,Harold Brodkey,Ceil,,https://newyorker.com/magazine/1983/09/12/ceil,208,"September 12, 1983 Issue"
1983/09/05,Italo Calvino,The Jaguar Sun,,https://newyorker.com/magazine/1983/09/05/the-jaguar-sun,208,"September 5, 1983 Issue"
1983/08/29,Arturo Vivante,Illusion of Youth,,https://newyorker.com/magazine/1983/08/29/illusion-of-youth,208,"August 29, 1983 Issue"
1983/08/29,Ann Beattie,One Day,,https://newyorker.com/magazine/1983/08/29/one-day,208,"August 29, 1983 Issue"
1983/08/22,Charles Saxon,Buckwood Falls (Illus.),,https://newyorker.com/magazine/1983/08/22/buckwood-falls-illus,208,"August 22, 1983 Issue"
1983/08/22,Mavis Gallant,A Recollection,,https://newyorker.com/magazine/1983/08/22/a-recollection,208,"August 22, 1983 Issue"
1983/08/15,John Updike,The Other,,https://newyorker.com/magazine/1983/08/15/the-other-2,209,"August 15, 1983 Issue"
1983/08/15,George W. S. Trow,Holbein in New York,,https://newyorker.com/magazine/1983/08/15/holbein-in-new-york,209,"August 15, 1983 Issue"
1983/08/08,Ann Beattie,Lofty,,https://newyorker.com/magazine/1983/08/08/lofty,209,"August 8, 1983 Issue"
1983/08/08,Jamaica Kincaid,The Red Girl,,https://newyorker.com/magazine/1983/08/08/the-red-girl,209,"August 8, 1983 Issue"
1983/08/01,Donald Barthelme,Kissing the President,,https://newyorker.com/magazine/1983/08/01/kissing-the-president,209,"August 1, 1983 Issue"
1983/07/25,Frederick Barthelme,Instructor,,https://newyorker.com/magazine/1983/07/25/instructor,209,"July 25, 1983 Issue"
1983/07/25,David Updike,Indian Summer,,https://newyorker.com/magazine/1983/07/25/indian-summer-3,209,"July 25, 1983 Issue"
1983/07/18,Ian Frazier,Some Famous Shoving Matches,,https://newyorker.com/magazine/1983/07/18/some-famous-shoving-matches,209,"July 18, 1983 Issue"
1983/07/18,Elizabeth Bishop,The U.S.A. School of Writing,,https://newyorker.com/magazine/1983/07/18/the-u-s-a-school-of-writing,209,"July 18, 1983 Issue"
1983/07/11,David Leavitt,Out Here,,https://newyorker.com/magazine/1983/07/11/out-here,209,"July 11, 1983 Issue"
1983/07/11,Garrison Keillor,The Current Crisis in Remorse,,https://newyorker.com/magazine/1983/07/11/the-current-crisis-in-remorse,210,"July 11, 1983 Issue"
1983/07/04,John Updike,One More Interview,,https://newyorker.com/magazine/1983/07/04/one-more-interview,210,"July 4, 1983 Issue"
1983/07/04,Saul Steinberg,Lexington Avenue,,https://newyorker.com/magazine/1983/07/04/lexington-avenue,210,"July 4, 1983 Issue"
1983/06/27,Susan Minot,Thorofare,,https://newyorker.com/magazine/1983/06/27/thorofare,210,"June 27, 1983 Issue"
1983/06/27,Ian Frazier,Igor Stravinsky: The Selected Phone Calls,,https://newyorker.com/magazine/1983/06/27/igor-stravinsky-the-selected-phone-calls,210,"June 27, 1983 Issue"
1983/06/20,Chet Williamson,Gandhi at the Bat,,https://newyorker.com/magazine/1983/06/20/gandhi-at-the-bat,210,"June 20, 1983 Issue"
1983/06/20,Andrea Lee,In France,,https://newyorker.com/magazine/1983/06/20/in-france,210,"June 20, 1983 Issue"
1983/06/13,Veronica Geng,Petticoat Power,,https://newyorker.com/magazine/1983/06/13/petticoat-power,210,"June 13, 1983 Issue"
1983/06/13,Isaac Bashevis Singer,The Divorce,,https://newyorker.com/magazine/1983/06/13/the-divorce,210,"June 13, 1983 Issue"
1983/06/06,Elizabeth Bishop,A Trip to Vigia,,https://newyorker.com/magazine/1983/06/06/a-trip-to-vigia,210,"June 6, 1983 Issue"
1983/06/06,Stephen Tracy,Snips and Snails,,https://newyorker.com/magazine/1983/06/06/snips-and-snails,211,"June 6, 1983 Issue"
1983/05/30,Peter Cameron,Memorial Day,,https://newyorker.com/magazine/1983/05/30/memorial-day,211,"May 30, 1983 Issue"
1983/05/30,Lore Segal,The First American,,https://newyorker.com/magazine/1983/05/30/the-first-american,211,"May 30, 1983 Issue"
1983/05/30,Daniel Menaker,Zip Coda,,https://newyorker.com/magazine/1983/05/30/zip-coda,211,"May 30, 1983 Issue"
1983/05/23,Saul Steinberg,Dreams,,https://newyorker.com/magazine/1983/05/23/dreams-2,211,"May 23, 1983 Issue"
1983/05/23,Bruce McCall,Hitler's Secret Dairy,,https://newyorker.com/magazine/1983/05/23/hitlers-secret-dairy,211,"May 23, 1983 Issue"
1983/05/16,Judy Troy,Mourning Doves,,https://newyorker.com/magazine/1983/05/16/mourning-doves,211,"May 16, 1983 Issue"
1983/05/16,Isaac Bashevis Singer,The Interview,,https://newyorker.com/magazine/1983/05/16/the-interview-6,211,"May 16, 1983 Issue"
1983/05/09,Frederick Barthelme,Trip,,https://newyorker.com/magazine/1983/05/09/trip-2,211,"May 9, 1983 Issue"
1983/05/09,Jamaica Kincaid,Figures in the Distance,,https://newyorker.com/magazine/1983/05/09/figures-in-the-distance,211,"May 9, 1983 Issue"
1983/05/02,Alice Adams,Waiting for Stella,,https://newyorker.com/magazine/1983/05/02/waiting-for-stella,212,"May 2, 1983 Issue"
1983/05/02,Saul Steinberg,Manhattan,,https://newyorker.com/magazine/1983/05/02/manhattan-2,212,"May 2, 1983 Issue"
1983/05/02,Gene Wolfe,On the Train,,https://newyorker.com/magazine/1983/05/02/on-the-train,212,"May 2, 1983 Issue"
1983/04/25,Andrea Lee Fallows,New Africa,,https://newyorker.com/magazine/1983/04/25/new-africa,212,"April 25, 1983 Issue"
1983/04/25,Lynn Caraganis,U.S. Torn Apart by French Attitudes,,https://newyorker.com/magazine/1983/04/25/u-s-torn-apart-by-french-attitudes,212,"April 25, 1983 Issue"
1983/04/18,Laurie Colwin,Swan Song,,https://newyorker.com/magazine/1983/04/18/swan-song-3,212,"April 18, 1983 Issue"
1983/04/18,,Letters to the Poetry Editor,,https://newyorker.com/magazine/1983/04/18/letters-to-the-poetry-editor,212,"April 18, 1983 Issue"
1983/04/11,Mary A. Robison,The Wellman Twins,,https://newyorker.com/magazine/1983/04/11/the-wellman-twins,212,"April 11, 1983 Issue"
1983/04/11,Janet Kauffman,Patriotic,,https://newyorker.com/magazine/1983/04/11/patriotic,212,"April 11, 1983 Issue"
1983/04/04,Norman Rush,Bruns,,https://newyorker.com/magazine/1983/04/04/bruns,212,"April 4, 1983 Issue"
1983/04/04,Saul Steinberg,Architecture,,https://newyorker.com/magazine/1983/04/04/architecture,213,"April 4, 1983 Issue"
1983/03/28,Roxana Robinson,Getting On,,https://newyorker.com/magazine/1983/03/28/getting-on-3,213,"March 28, 1983 Issue"
1983/03/21,Saul Steinberg,Domestic Animals,,https://newyorker.com/magazine/1983/03/21/domestic-animals,213,"March 21, 1983 Issue"
1983/03/21,Cynthia Ozick,Rosa,,https://newyorker.com/magazine/1983/03/21/rosa,213,"March 21, 1983 Issue"
1983/03/14,Muriel Spark,The Executor,,https://newyorker.com/magazine/1983/03/14/the-executor-2,213,"March 14, 1983 Issue"
1983/03/14,Bill Barich,The End of the World,,https://newyorker.com/magazine/1983/03/14/the-end-of-the-world-4,213,"March 14, 1983 Issue"
1983/03/07,Natacha Stewart,The Lorgnette,,https://newyorker.com/magazine/1983/03/07/the-lorgnette,213,"March 7, 1983 Issue"
1983/03/07,Polly Morrice,Higher Education,,https://newyorker.com/magazine/1983/03/07/higher-education-7,213,"March 7, 1983 Issue"
1983/02/28,Mark Helprin,"Jesse Honey, Mountain Guide",,https://newyorker.com/magazine/1983/02/28/jesse-honey-mountain-guide,213,"February 28, 1983 Issue"
1983/02/28,Mark Singer,My Car: A Global View,,https://newyorker.com/magazine/1983/02/28/my-car-a-global-view,213,"February 28, 1983 Issue"
1983/02/21,Saul Steinberg,Statistics,,https://newyorker.com/magazine/1983/02/21/statistics-6,214,"February 21, 1983 Issue"
1983/02/21,Frederick Barthelme,Exotic Nile,,https://newyorker.com/magazine/1983/02/21/exotic-nile,214,"February 21, 1983 Issue"
1983/02/21,Garrison Keillor,Maybe You Can Too,,https://newyorker.com/magazine/1983/02/21/maybe-you-can-too,214,"February 21, 1983 Issue"
1983/02/14,Cathleen Schine,Seek Dwellings for MX,,https://newyorker.com/magazine/1983/02/14/seek-dwellings-for-mx,214,"February 14, 1983 Issue"
1983/02/07,Mary A. Robison,I Am Twenty-One,,https://newyorker.com/magazine/1983/02/07/i-am-twenty-one,214,"February 7, 1983 Issue"
1983/02/07,M. F. K. Fisher,Another Love Story,,https://newyorker.com/magazine/1983/02/07/another-love-story,214,"February 7, 1983 Issue"
1983/01/31,James Robison,Transfer,,https://newyorker.com/magazine/1983/01/31/transfer-3,214,"January 31, 1983 Issue"
1983/01/24,Ann Beattie,Coney Island,,https://newyorker.com/magazine/1983/01/24/coney-island-2,214,"January 24, 1983 Issue"
1983/01/24,Alice Adams,Mexican Dust,,https://newyorker.com/magazine/1983/01/24/mexican-dust,214,"January 24, 1983 Issue"
1983/01/17,Muriel Spark,The Fortune-Teller,,https://newyorker.com/magazine/1983/01/17/the-fortune-teller,214,"January 17, 1983 Issue"
1983/01/17,Thomas Meehan,Checkout,,https://newyorker.com/magazine/1983/01/17/checkout,215,"January 17, 1983 Issue"
1983/01/10,Samuel Beckett,(for Vaclav Havel),,https://newyorker.com/magazine/1983/01/10/for-vaclav-havel,215,"January 10, 1983 Issue"
1983/01/10,Frederick Barthelme,Feeders,,https://newyorker.com/magazine/1983/01/10/feeders,215,"January 10, 1983 Issue"
1983/01/10,William Franzen,Hearing from Wayne,,https://newyorker.com/magazine/1983/01/10/hearing-from-wayne,215,"January 10, 1983 Issue"
1983/01/03,Veronica Geng,Record Roundup (Illus.),,https://newyorker.com/magazine/1983/01/03/record-roundup-illus,215,"January 3, 1983 Issue"
1983/01/03,Elizabeth Tallent,The Evolution of Birds of Paradise,,https://newyorker.com/magazine/1983/01/03/the-evolution-of-birds-of-paradise,215,"January 3, 1983 Issue"
1982/12/27,John Updike,First Wives and Trolley Cars,,https://newyorker.com/magazine/1982/12/27/first-wives-and-trolley-cars,215,"December 27, 1982 Issue"
1982/12/27,Ian Frazier,From There to Here,,https://newyorker.com/magazine/1982/12/27/from-there-to-here,215,"December 27, 1982 Issue"
1982/12/27,Saul Steinberg,12 Variations,,https://newyorker.com/magazine/1982/12/27/12-variations,215,"December 27, 1982 Issue"
1982/12/20,Bill Barich,Hard to be Good,,https://newyorker.com/magazine/1982/12/20/hard-to-be-good,215,"December 20, 1982 Issue"
1982/12/13,Steven Millhauser,The Sledding Party,,https://newyorker.com/magazine/1982/12/13/the-sledding-party,216,"December 13, 1982 Issue"
1982/12/13,Georgia A. Brown,The Black Peugeot,,https://newyorker.com/magazine/1982/12/13/the-black-peugeot,216,"December 13, 1982 Issue"
1982/12/06,M. F. K. Fisher,Answer in the Affirmative,,https://newyorker.com/magazine/1982/12/06/answer-in-the-affirmative,216,"December 6, 1982 Issue"
1982/12/06,Elizabeth Tallent,Bridges,,https://newyorker.com/magazine/1982/12/06/bridges-3,216,"December 6, 1982 Issue"
1982/11/29,Mavis Gallant,Grippes and Poche,,https://newyorker.com/magazine/1982/11/29/grippes-and-poche,216,"November 29, 1982 Issue"
1982/11/29,Ron Padgett,Popular Mechanics,,https://newyorker.com/magazine/1982/11/29/popular-mechanics,216,"November 29, 1982 Issue"
1982/11/22,Cathleen Schine,Save Our Bus Herds,,https://newyorker.com/magazine/1982/11/22/save-our-bus-herds,216,"November 22, 1982 Issue"
1982/11/22,Larry Woiwode,Firstborn,,https://newyorker.com/magazine/1982/11/22/firstborn,216,"November 22, 1982 Issue"
1982/11/15,Peter Gordon,Edmund,,https://newyorker.com/magazine/1982/11/15/edmund,216,"November 15, 1982 Issue"
1982/11/15,Alice Adams,New Best Friends,,https://newyorker.com/magazine/1982/11/15/new-best-friends,216,"November 15, 1982 Issue"
1982/11/08,Charles Dickinson,Bill Boston,,https://newyorker.com/magazine/1982/11/08/bill-boston,217,"November 8, 1982 Issue"
1982/11/08,Ann Beattie,Moving Water,,https://newyorker.com/magazine/1982/11/08/moving-water,217,"November 8, 1982 Issue"
1982/11/01,Lynn Caraganis,Linked to Faster Sunday-Mag Perusal,,https://newyorker.com/magazine/1982/11/01/linked-to-faster-sunday-mag-perusal,217,"November 1, 1982 Issue"
1982/11/01,Ursula K. Le Guin,The Professor's Houses,,https://newyorker.com/magazine/1982/11/01/the-professors-houses,217,"November 1, 1982 Issue"
1982/11/01,Mary A. Robison,Yours,,https://newyorker.com/magazine/1982/11/01/yours,217,"November 1, 1982 Issue"
1982/10/25,Frederick Barthelme,The Browns,,https://newyorker.com/magazine/1982/10/25/the-browns,217,"October 25, 1982 Issue"
1982/10/25,Veronica Geng,Indecent Indemnity,,https://newyorker.com/magazine/1982/10/25/indecent-indemnity,217,"October 25, 1982 Issue"
1982/10/18,Ellis Weiner,An Exclusive Offer to Readers of This Publication,,https://newyorker.com/magazine/1982/10/18/an-exclusive-offer-to-readers-of-this-publication,217,"October 18, 1982 Issue"
1982/10/18,Mark Helprin,Passchendaele,,https://newyorker.com/magazine/1982/10/18/passchendaele,217,"October 18, 1982 Issue"
1982/10/11,Ian Frazier,Just a Country Boy,,https://newyorker.com/magazine/1982/10/11/just-a-country-boy,217,"October 11, 1982 Issue"
1982/10/11,Ruth Prawer Jhabvala,Expiation,,https://newyorker.com/magazine/1982/10/11/expiation,218,"October 11, 1982 Issue"
1982/10/04,Mavis Gallant,Luc and His Father,,https://newyorker.com/magazine/1982/10/04/luc-and-his-father,218,"October 4, 1982 Issue"
1982/10/04,Howard Moss,"Beneppo Or, the Squid of St.Andrew",,https://newyorker.com/magazine/1982/10/04/beneppo-or-the-squid-of-st-andrew,218,"October 4, 1982 Issue"
1982/09/27,James Robison,Set Off,,https://newyorker.com/magazine/1982/09/27/set-off,218,"September 27, 1982 Issue"
1982/09/27,Lynn Caraganis,America's Cup '83: The Sherpa Challenge,,https://newyorker.com/magazine/1982/09/27/americas-cup-83-the-sherpa-challenge,218,"September 27, 1982 Issue"
1982/09/20,David Brendan Hopes,That Was the Summer of the Mockingbird,,https://newyorker.com/magazine/1982/09/20/that-was-the-summer-of-the-mockingbird,218,"September 20, 1982 Issue"
1982/09/20,Bill Barich,October,,https://newyorker.com/magazine/1982/09/20/october-6,218,"September 20, 1982 Issue"
1982/09/13,Mavis Gallant,A Flying Start,,https://newyorker.com/magazine/1982/09/13/a-flying-start-2,218,"September 13, 1982 Issue"
1982/09/06,Ian Frazier,The Killion,,https://newyorker.com/magazine/1982/09/06/the-killion,218,"September 6, 1982 Issue"
1982/09/06,Isaac Bashevis Singer,A Telephone Call on Yom Kippur,,https://newyorker.com/magazine/1982/09/06/a-telephone-call-on-yom-kippur,218,"September 6, 1982 Issue"
1982/08/30,James Robison,The Line,,https://newyorker.com/magazine/1982/08/30/the-line-3,219,"August 30, 1982 Issue"
1982/08/30,Veronica Geng,"Kemp, Dent in Reagan Plans",,https://newyorker.com/magazine/1982/08/30/kemp-dent-in-reagan-plans,219,"August 30, 1982 Issue"
1982/08/23,Alex Heard,"The Wisdom of ""Rocky"", Volume II",,https://newyorker.com/magazine/1982/08/23/the-wisdom-of-rocky-volume-ii,219,"August 23, 1982 Issue"
1982/08/23,Lou Myers,Hortense,,https://newyorker.com/magazine/1982/08/23/hortense,219,"August 23, 1982 Issue"
