board_id,board_name,school_id,school_name,municipality,enrolment,lat,long,first_lang_not_english,first_lang_not_french,newcomer,special_ed,gifted,grade_3_standard_reading,grade_3_standard_writing,grade_3_standard_math,grade_6_standard_reading,grade_6_standard_writing,grade_6_standard_math,low_income,parent_university_edu
B28037,Near North DSB,63568,Britt Public School,Parry Sound,30.0,45.76,-80.55,,100.0,,,,,,,,,,54.39,
B28037,Near North DSB,40331,Chippewa Intermediate School,North Bay,301.0,46.32119929,-79.44976919,4.0,98.3,,21.6,,,,,,,,18.71,15.4
B28037,Near North DSB,156728,E T Carmichael Public School,North Bay,218.0,46.330940000000005,-79.44511,4.6,100.0,,16.1,,76.0,59.0,59.0,79.0,62.0,17.0,13.68,14.8
B28037,Near North DSB,156981,E W Norman Public School,North Bay,133.0,46.322990000000004,-79.41585,,100.0,,22.6,,81.0,75.0,81.0,72.0,39.0,22.0,15.1,11.73
B28037,Near North DSB,190411,Evergreen Heights Education Centre,Perry,217.0,45.54143,-79.3242,,100.0,,19.4,,43.0,50.0,29.0,65.0,50.0,5.0,14.15,5.53
B28037,Near North DSB,88309,F.J. McElligott Intermediate School,Nipissing,39.0,46.31674767,-78.70363866,,97.4,,51.3,,,,,,,,,
B28037,Near North DSB,196169,Ferris Glen Public School,East Ferris,172.0,46.265370000000004,-79.29607,,100.0,,18.6,,85.0,93.0,70.0,92.0,100.0,62.0,10.4,16.7
B28037,Near North DSB,271128,Humphrey Central Public School,Seguin,266.0,45.28904,-79.81298000000001,,100.0,,23.7,,64.0,32.0,61.0,76.0,55.0,21.0,7.08,
B28037,Near North DSB,70246,Land of Lakes Senior Public School,,,45.6152,-79.4058,,,,,,,,,,,,,
B28037,Near North DSB,76074,M T Davidson Public School,Himsworth North,149.0,46.22347,-79.36156,,100.0,,26.8,,,,,,,,7.62,31.41
B28037,Near North DSB,328278,Mactier Public School,Georgian Bay,133.0,45.13239,-79.76929,,100.0,,28.6,,,,,40.0,50.0,20.0,21.96,
B28037,Near North DSB,328588,Magnetawan Central Public School,Magnetawan,54.0,45.65957,-79.6406,,100.0,,33.3,,,,,,,,20.33,
B28037,Near North DSB,505820,Mapleridge Public School,Powassan,229.0,46.07931,-79.36186,,100.0,,12.7,,79.0,58.0,58.0,81.0,76.0,29.0,14.88,19.42
B28037,Near North DSB,348732,Mattawa District Public School,Mattawa,137.0,46.31228,-78.7056,,99.3,,21.2,,73.0,55.0,36.0,,,,22.69,13.52
B28037,Near North DSB,351202,McDougall Public School,McDougall,194.0,45.39762,-80.0274,,100.0,,19.6,,60.0,20.0,20.0,50.0,50.0,8.0,,28.51
B28037,Near North DSB,400475,Nobel Public School,McDougall,142.0,45.41385,-80.08239,,100.0,,28.2,,76.0,53.0,65.0,61.0,44.0,22.0,9.93,
B28037,Near North DSB,437329,Parry Sound Intermediate School School,Parry Sound,143.0,45.35447482,-80.03883137,,99.3,,36.4,,,,,,,,15.71,9.04
B28037,Near North DSB,420428,Parry Sound Public School School,Parry Sound,419.0,45.35801649,-80.02973487,,99.8,,22.2,,57.0,57.0,36.0,69.0,72.0,30.0,16.81,7.7
B28037,Near North DSB,441945,Phelps Central School,West Nipissing,86.0,46.399609999999996,-79.23566,,98.8,,34.9,,,,,,,,15.41,
B28037,Near North DSB,514187,Silver Birches Elementary School,North Bay,256.0,46.2813,-79.4394,4.3,100.0,,24.2,,53.0,69.0,22.0,85.0,77.0,35.0,23.34,11.49
B28037,Near North DSB,523712,South River Public School,South River,163.0,45.83968,-79.38436999999999,,100.0,,27.0,,63.0,63.0,53.0,84.0,79.0,53.0,27.94,
B28037,Near North DSB,385263,South Shore Education Centre,Nipissing,97.0,46.095079999999996,-79.51063,,100.0,,19.6,,80.0,90.0,70.0,100.0,100.0,30.0,10.97,11.71
B28037,Near North DSB,542172,Sundridge Centennial Public School,Sundridge,189.0,45.772259999999996,-79.38755,,99.5,,23.3,,62.0,46.0,38.0,75.0,75.0,30.0,14.15,
B28037,Near North DSB,543993,Sunset Park Public School,North Bay,409.0,46.2587,-79.4068,4.2,99.8,,10.0,,67.0,72.0,24.0,85.0,83.0,39.0,20.31,18.75
B28037,Near North DSB,577537,Vincent Massey Public School,North Bay,253.0,46.33818,-79.42959,,100.0,,9.9,,81.0,77.0,68.0,90.0,92.0,59.0,4.4,39.35
B28037,Near North DSB,579459,W J Fricker Senior Public School,North Bay,294.0,46.3291,-79.4287,,100.0,,24.1,,,,,83.0,85.0,32.0,12.5,23.73
B28037,Near North DSB,214588,West Ferris Intermediate,Nipissing,166.0,46.277827,-79.436518,,100.0,,38.6,,,,,,,,20.79,14.15
B28037,Near North DSB,536326,White Woods Public School,West Nipissing,260.0,46.3733,-79.9198,,100.0,,12.7,,48.0,38.0,28.0,68.0,50.0,27.0,19.2,7.22
B28037,Near North DSB,605220,Whitestone Lake Central School,Whitestone,45.0,45.643409999999996,-79.86259,,100.0,,,,,,,,,,,
B28037,Near North DSB,317124,Woodland Public School,Nipissing,,46.3298394,-79.47931340000001,,,,,,60.0,60.0,40.0,71.0,62.0,20.0,,
B67156,Niagara CDSB,686042,Alexander Kuska KSG Catholic Elementary School,Welland,371.0,43.01956,-79.2705,4.6,100.0,,11.6,,81.0,89.0,58.0,88.0,81.0,49.0,12.97,9.58
B67156,Niagara CDSB,688320,Assumption Catholic Elementary School,St. Catharines,188.0,43.212709999999994,-79.21781999999999,10.1,100.0,,17.6,,88.0,75.0,69.0,88.0,92.0,31.0,13.15,18.17
B67156,Niagara CDSB,693910,Canadian Martyrs Catholic Elementary School,St. Catharines,506.0,43.19263,-79.21568,15.0,99.6,5.1,9.3,,73.0,84.0,36.0,75.0,82.0,40.0,19.45,7.02
B67156,Niagara CDSB,694177,Cardinal Newman Catholic Elementary School,Niagara Falls,568.0,43.09342,-79.13248,9.5,99.5,,9.2,,77.0,87.0,75.0,86.0,84.0,26.0,11.66,24.6
B67156,Niagara CDSB,706655,Father Hennepin Catholic Elementary School,Niagara Falls,244.0,43.07385,-79.09131,15.2,100.0,4.5,16.4,,83.0,83.0,96.0,81.0,84.0,74.0,25.0,
B67156,Niagara CDSB,718092,Holy Name Catholic Elementary School,Welland,419.0,42.995129999999996,-79.27152,4.3,99.8,,10.7,,89.0,87.0,63.0,84.0,81.0,44.0,12.6,10.67
B67156,Niagara CDSB,728098,Loretto Catholic Elementary School,Niagara Falls,608.0,43.0751,-79.1371,11.8,99.0,2.5,8.4,,80.0,80.0,55.0,80.0,77.0,61.0,14.02,39.95
B67156,Niagara CDSB,730831,Mary Ward Catholic Elementary School,Niagara Falls,352.0,43.128859999999996,-79.11324,5.4,99.4,,15.6,,93.0,97.0,83.0,97.0,89.0,81.0,9.56,23.6
B67156,Niagara CDSB,782831,Monsignor Clancy Catholic Elementary School,Thorold,360.0,43.12173,-79.21593,4.4,100.0,,18.9,,,,,73.0,73.0,52.0,14.72,15.55
B67156,Niagara CDSB,688784,Mother Teresa Catholic Elementary School,St. Catharines,300.0,43.1628,-79.2769,9.7,99.7,,11.7,,74.0,77.0,58.0,89.0,89.0,59.0,18.82,32.07
B67156,Niagara CDSB,737720,Notre Dame Catholic Elementary School,Niagara Falls,237.0,43.11643,-79.10608,9.7,97.9,,9.7,,82.0,94.0,75.0,95.0,90.0,52.0,14.29,11.74
B67156,Niagara CDSB,742155,Our Lady of Fatima Catholic Elementary School,Grimsby,554.0,43.20258564,-79.56665646,6.5,99.8,,9.0,,90.0,96.0,85.0,85.0,91.0,59.0,5.54,33.48
B67156,Niagara CDSB,743577,Our Lady of Fatima Catholic Elementary School,St. Catharines,218.0,43.19072,-79.23236999999999,15.6,99.1,,8.7,,100.0,100.0,94.0,81.0,81.0,50.0,17.11,15.42
B67156,Niagara CDSB,694304,Our Lady of Mount Carmel Catholic Elementary School,Niagara Falls,331.0,43.08062,-79.10750999999999,10.9,100.0,,15.1,,81.0,81.0,84.0,77.0,70.0,40.0,20.07,7.89
B67156,Niagara CDSB,749427,Our Lady of Victory Catholic Elementary School,Fort Erie,481.0,42.9186,-78.917,10.0,98.5,4.0,22.9,,88.0,90.0,42.0,81.0,86.0,56.0,26.59,3.71
B67156,Niagara CDSB,758264,Sacred Heart Catholic Elementary School,Niagara Falls,285.0,43.0546,-79.0527,,100.0,,21.1,,79.0,82.0,74.0,67.0,51.0,36.0,13.61,6.73
B67156,Niagara CDSB,766453,St Alexander Catholic Elementary School,Pelham,426.0,43.0463,-79.2815,4.2,99.1,,12.9,,82.0,86.0,89.0,92.0,94.0,69.0,7.62,39.3
B67156,Niagara CDSB,766712,St Alfred Catholic Elementary School,St. Catharines,445.0,43.1811,-79.2285,16.2,99.8,4.5,17.3,,84.0,91.0,69.0,92.0,89.0,54.0,27.52,5.55
B67156,Niagara CDSB,768928,St Andrew Catholic Elementary School,Welland,225.0,42.99236,-79.2277,,99.6,,22.2,,67.0,81.0,57.0,67.0,71.0,62.0,22.23,
B67156,Niagara CDSB,770353,St Ann Catholic Elementary School,Pelham,353.0,43.1943,-79.2811,8.8,99.2,,6.8,,89.0,89.0,89.0,84.0,90.0,61.0,13.53,24.63
B67156,Niagara CDSB,770612,St Ann Catholic Elementary School,St. Catharines,138.0,43.02342,-79.36548,,99.3,,11.6,,92.0,92.0,85.0,39.0,56.0,33.0,8.25,25.91
B67156,Niagara CDSB,773344,St Anthony Catholic Elementary School,St. Catharines,486.0,43.14034,-79.25649,14.4,99.2,2.1,21.6,,86.0,98.0,69.0,92.0,95.0,64.0,22.36,20.65
B67156,Niagara CDSB,775550,St Augustine Catholic Elementary School,Welland,169.0,42.97,-79.2646,,100.0,,16.0,,43.0,36.0,21.0,35.0,43.0,4.0,21.28,
B67156,Niagara CDSB,719390,St Charles Catholic Elementary School,Thorold,291.0,43.126020000000004,-79.20858,,100.0,,7.2,,60.0,59.0,23.0,,,,14.64,14.14
B67156,Niagara CDSB,783749,St Christopher Catholic Elementary School,St. Catharines,215.0,43.15418,-79.20508000000001,9.8,99.1,,21.4,,74.0,78.0,56.0,38.0,31.0,31.0,23.87,19.85
B67156,Niagara CDSB,786349,St Denis Catholic Elementary School,St. Catharines,303.0,43.17276,-79.24969,15.2,100.0,4.3,16.2,,56.0,72.0,44.0,100.0,100.0,56.0,23.72,4.9
B67156,Niagara CDSB,787906,St Edward Catholic Elementary School,Lincoln,187.0,43.15271,-79.36504000000001,,100.0,,15.5,,100.0,96.0,89.0,90.0,90.0,38.0,10.49,21.32
B67156,Niagara CDSB,789330,St Elizabeth Catholic Elementary School,Wainfleet,111.0,42.92114,-79.37465,,96.4,,,,73.0,55.0,45.0,94.0,65.0,35.0,9.13,13.26
B67156,Niagara CDSB,793752,St Gabriel Lalemant Catholic Elementary School,Niagara Falls,182.0,43.122240000000005,-79.09839000000001,7.7,100.0,,20.9,,74.0,83.0,48.0,82.0,82.0,45.0,14.51,
B67156,Niagara CDSB,744743,St George Catholic Elementary School,Fort Erie,232.0,42.8746,-79.0567,,100.0,,16.8,,86.0,79.0,64.0,100.0,94.0,75.0,18.47,6.06
B67156,Niagara CDSB,799211,St James Catholic Elementary School,St. Catharines,303.0,43.20364,-79.24336,9.9,99.3,,13.2,,91.0,91.0,68.0,97.0,90.0,73.0,10.83,23.65
B67156,Niagara CDSB,715166,St John Bosco Catholic Elementary School,Port Colborne,257.0,42.8977,-79.2636,,99.2,,14.4,,43.0,67.0,38.0,66.0,69.0,52.0,15.49,
B67156,Niagara CDSB,803766,St John Catholic Elementary School,Lincoln,336.0,43.18052,-79.50971,7.7,100.0,,16.4,,79.0,93.0,70.0,75.0,81.0,56.0,5.29,34.1
B67156,Niagara CDSB,808709,St Joseph Catholic Elementary School,Grimsby,274.0,43.19222,-79.55758,,100.0,,11.7,,96.0,96.0,77.0,93.0,86.0,72.0,5.39,36.43
B67156,Niagara CDSB,809098,St Joseph Catholic Elementary School,Fort Erie,119.0,42.9641,-79.05278,,100.0,,11.8,,71.0,86.0,50.0,64.0,64.0,36.0,8.67,13.37
B67156,Niagara CDSB,816892,St Kevin Catholic Elementary School,Welland,381.0,43.0017,-79.2485,7.3,99.2,4.2,13.9,,68.0,68.0,61.0,82.0,78.0,55.0,12.89,7.56
B67156,Niagara CDSB,823112,St Mark Catholic Elementary School,Lincoln,586.0,43.1578,-79.4799,4.3,99.7,,9.2,,70.0,70.0,68.0,83.0,75.0,55.0,5.67,18.85
B67156,Niagara CDSB,823783,St Martin Catholic Elementary School,West Lincoln,362.0,43.0993,-79.5506,,100.0,,13.8,,77.0,81.0,72.0,80.0,75.0,24.0,7.62,12.1
B67156,Niagara CDSB,826120,St Mary Catholic Elementary School,Niagara Falls,220.0,43.10479,-79.08981999999999,8.6,99.1,,16.8,,76.0,86.0,62.0,85.0,85.0,62.0,25.47,17.27
B67156,Niagara CDSB,827819,St Mary Catholic Elementary School,Welland,196.0,42.98053,-79.24566999999999,,100.0,,20.9,,100.0,72.0,100.0,64.0,64.0,24.0,28.5,
B67156,Niagara CDSB,832880,St Michael Catholic Elementary School,Niagara-on-the-Lake,367.0,43.2098,-79.13639,6.8,99.5,,10.9,,100.0,96.0,89.0,97.0,94.0,85.0,11.66,17.26
B67156,Niagara CDSB,836001,St Nicholas Catholic Elementary School,St. Catharines,171.0,43.163709999999995,-79.24186999999999,11.1,99.4,,24.6,,65.0,58.0,46.0,75.0,83.0,50.0,32.96,
B67156,Niagara CDSB,837563,St Patrick Catholic Elementary School,Niagara Falls,201.0,43.10678,-79.07394000000001,7.5,100.0,,27.4,,71.0,71.0,58.0,100.0,100.0,65.0,30.74,
B67156,Niagara CDSB,838993,St Patrick Catholic Elementary School,Port Colborne,169.0,42.8859,-79.2709,,100.0,,13.0,,53.0,65.0,29.0,89.0,89.0,32.0,10.45,
B67156,Niagara CDSB,844322,St Peter Catholic Elementary School,St. Catharines,228.0,43.1295,-79.2476,8.3,100.0,,13.2,,77.0,90.0,77.0,78.0,83.0,48.0,12.61,30.14
B67156,Niagara CDSB,846147,St Philomena Catholic Elementary School,Fort Erie,201.0,42.89574,-78.96515,,100.0,,19.4,,78.0,74.0,65.0,90.0,90.0,45.0,14.6,
B67156,Niagara CDSB,852910,St Theresa Catholic Elementary School,St. Catharines,150.0,43.14348,-79.20698,7.3,100.0,,21.3,,73.0,87.0,60.0,88.0,75.0,38.0,16.43,9.84
B67156,Niagara CDSB,744352,St Therese Catholic Elementary School,Port Colborne,204.0,42.89232,-79.22864,,99.0,,25.0,,56.0,61.0,33.0,96.0,75.0,12.0,11.13,6.07
B67156,Niagara CDSB,736465,St Vincent de Paul Catholic Elementary School,Niagara Falls,285.0,43.115120000000005,-79.13712,6.7,100.0,,19.3,,81.0,93.0,85.0,85.0,89.0,63.0,12.39,33.05
B80004,Niagara Peninsula Children's Centre SA,384801,Niagara Peninsula Children's Centre School,St. Catharines,60.0,43.120678346999995,-79.2419847,,,,,,,,,,,,,
B29017,Nipissing-Parry Sound CDSB,724467,Holy Cross Catholic School,North Bay,162.0,46.32288,-79.41609,,100.0,,24.1,,89.0,84.0,68.0,81.0,67.0,38.0,13.7,17.8
B29017,Nipissing-Parry Sound CDSB,733172,Mother St Bride School,North Bay,145.0,46.31771,-79.46351999999999,,100.0,,31.7,,69.0,92.0,77.0,71.0,65.0,29.0,26.17,
B29017,Nipissing-Parry Sound CDSB,743054,Our Lady of Fatima Separate School,North Bay,195.0,46.28062,-79.44306999999999,,100.0,,21.0,,80.0,80.0,75.0,53.0,53.0,0.0,22.74,13.77
B29017,Nipissing-Parry Sound CDSB,748250,Our Lady of Sorrows Separate School,West Nipissing,197.0,46.37035,-79.91426,,100.0,,37.6,,43.0,35.0,30.0,54.0,50.0,15.0,17.06,11.34
B29017,Nipissing-Parry Sound CDSB,766585,St Alexander Separate School,North Bay,136.0,46.32186,-79.47299,,100.0,,28.7,,68.0,64.0,50.0,63.0,58.0,42.0,24.47,10.2
B29017,Nipissing-Parry Sound CDSB,790176,St Francis Separate School,North Bay,87.0,46.28934,-79.44714,,97.7,,14.9,,,,,,,,16.26,13.51
B29017,Nipissing-Parry Sound CDSB,795798,St Gregory Separate School,Powassan,148.0,46.08058,-79.37122,,100.0,,16.2,,81.0,100.0,69.0,92.0,75.0,50.0,15.34,17.9
B29017,Nipissing-Parry Sound CDSB,797391,St Hubert Separate School,North Bay,209.0,46.32431,-79.46061,,100.0,,24.9,,78.0,89.0,50.0,82.0,73.0,33.0,14.81,13.66
B29017,Nipissing-Parry Sound CDSB,754625,St Theresa School,East Ferris,294.0,46.235859999999995,-79.37464,,99.0,,13.6,,64.0,57.0,46.0,79.0,74.0,34.0,8.63,26.24
B29017,Nipissing-Parry Sound CDSB,857580,St Victor Separate School,Mattawa,72.0,46.30938784,-78.71245715,,100.0,,37.5,,38.0,31.0,12.0,,,,22.85,
B29017,Nipissing-Parry Sound CDSB,810002,St. Luke Separate School,North Bay,245.0,46.305620000000005,-79.45515,,100.0,,13.5,,61.0,52.0,96.0,94.0,88.0,59.0,16.61,15.05
B29009,Northeastern CDSB,815462,Aileen-Wright English Catholic School,Cochrane,91.0,49.0662,-81.0289,,100.0,,13.2,,62.0,62.0,69.0,,,,18.12,
B29009,Northeastern CDSB,689491,Bishop Belleau School,Cochrane,60.0,51.27308,-80.64018,,100.0,,,,,,,,,,31.18,
B29009,Northeastern CDSB,706027,English Catholic Central School,New Liskeard,235.0,47.50175,-79.69371,,97.9,,14.9,,80.0,67.0,70.0,79.0,75.0,50.0,14.23,4.72
B29009,Northeastern CDSB,716537,Holy Family School,Englehart,104.0,47.82155,-79.87574000000001,,100.0,,16.3,,42.0,42.0,25.0,,,,19.67,
B29009,Northeastern CDSB,863440,O'Gorman Intermediate Catholic School,Timmins,180.0,48.486000000000004,-81.33443,,100.0,,19.4,,,,,,,,16.0,9.21
B29009,Northeastern CDSB,758914,Sacred Heart Catholic School,Kirkland Lake,138.0,48.14736,-80.02911999999999,,100.0,,30.4,,,,,66.0,45.0,10.0,15.19,
B29009,Northeastern CDSB,759171,Sacred Heart School,Timmins,181.0,48.46774,-81.33003000000001,,96.1,,,,94.0,88.0,94.0,91.0,82.0,73.0,13.88,11.49
B29009,Northeastern CDSB,839515,Saint Patrick Separate School,Cobalt,93.0,47.3993,-79.6785,,100.0,,,,70.0,80.0,50.0,,,,24.45,
B29009,Northeastern CDSB,862134,St Anne Separate School,Iroquois Falls,87.0,48.7572,-80.6861,,100.0,,12.6,,57.0,71.0,71.0,,,,13.28,
B29009,Northeastern CDSB,800902,St Jerome School,Kirkland Lake,139.0,48.14028,-80.03828,,100.0,,,,41.0,59.0,47.0,,,,16.41,
B29009,Northeastern CDSB,815616,St Joseph Separate School,Timmins,115.0,48.4839,-81.2059,,100.0,,8.7,,81.0,44.0,56.0,83.0,78.0,56.0,12.81,
B29009,Northeastern CDSB,840688,St Patricks School,Kapuskasing,151.0,49.42272,-82.42282,,98.0,,21.2,,60.0,60.0,70.0,71.0,59.0,18.0,14.65,13.93
B29009,Northeastern CDSB,841811,St Paul Separate School,Timmins,187.0,48.48385,-81.3314,27.8,97.3,,7.5,,35.0,13.0,19.0,50.0,34.0,22.0,20.06,6.91
B29041,Northwest CDSB,742309,Our Lady of the Way,Morley,14.0,48.677279999999996,-94.16386,,100.0,,,,,,,,,,,
B29041,Northwest CDSB,758000,Sacred Heart Separate School,Sioux Lookout,360.0,50.09975,-91.92656,,100.0,,15.6,,53.0,65.0,53.0,54.0,54.0,15.0,16.31,
B29041,Northwest CDSB,790249,St Francis Separate School,Fort Frances,165.0,48.61112,-93.42259,,99.4,,24.8,,,,,81.0,81.0,62.0,20.52,6.07
B29041,Northwest CDSB,813770,St Josephs Separate School,Dryden,441.0,49.774570000000004,-92.82793000000001,,100.0,,18.8,,76.0,78.0,62.0,85.0,85.0,68.0,15.54,5.32
B29041,Northwest CDSB,834181,St Michaels School,Fort Frances,187.0,48.61495,-93.3819,,99.5,,7.0,,74.0,76.0,56.0,,,,18.5,6.56
B29041,Northwest CDSB,839388,St Patrick's School,Atikokan,122.0,48.759879999999995,-91.6023141,,100.0,,18.9,,69.0,50.0,50.0,80.0,67.0,20.0,13.4,
B67180,Ottawa CDSB,724769,All Saints Catholic Intermediate School,Ottawa,482.0,45.32182,-75.92599,10.0,97.9,,20.5,,,,,,,,7.28,57.16
B67180,Ottawa CDSB,688193,Assumption Catholic Elementary School,Ottawa,166.0,45.43501,-75.66046999999999,16.9,94.6,,25.9,,39.0,50.0,28.0,61.0,65.0,43.0,35.46,
B67180,Ottawa CDSB,695963,Chapel Hill Catholic Elementary School,Ottawa,187.0,45.4522,-75.54072,12.3,98.9,,10.7,,70.0,85.0,70.0,89.0,81.0,48.0,9.4,47.05
B67180,Ottawa CDSB,699241,Convent Glen Catholic Elementary School,Ottawa,271.0,45.473279999999995,-75.54737,4.1,97.8,,11.8,,90.0,94.0,81.0,94.0,89.0,86.0,6.28,40.45
B67180,Ottawa CDSB,699896,Corpus Christi Catholic Elementary School,Ottawa,273.0,45.40152,-75.6909,14.3,98.5,7.7,16.5,,79.0,74.0,68.0,72.0,60.0,30.0,19.29,36.73
B67180,Ottawa CDSB,700193,Divine Infant Catholic Elementary School,Ottawa,163.0,45.486740000000005,-75.5135,7.4,99.4,,17.8,,89.0,95.0,74.0,79.0,89.0,58.0,8.49,17.81
B67180,Ottawa CDSB,691100,Dr F J McDonald Catholic Elementary School,Ottawa,119.0,45.36023,-75.80085,23.5,93.3,,24.4,,36.0,64.0,45.0,93.0,86.0,64.0,46.93,28.02
B67180,Ottawa CDSB,707724,Frank Ryan Catholic Intermediate School,Ottawa,351.0,45.35192,-75.72251,11.7,98.0,6.8,25.9,,,,,,,,16.16,22.08
B67180,Ottawa CDSB,724530,Georges Vanier Catholic Elementary School,Ottawa,386.0,45.33214,-75.90718000000001,11.4,99.5,2.6,10.6,,88.0,88.0,86.0,94.0,96.0,79.0,10.8,52.06
B67180,Ottawa CDSB,689971,Good Shepherd Elementary School,Ottawa,220.0,45.43307,-75.5644,7.7,98.2,,14.1,,46.0,50.0,46.0,76.0,83.0,24.0,17.5,34.09
B67180,Ottawa CDSB,760013,Guardian Angels Elementary School,Ottawa,645.0,45.2501,-75.90629,2.8,99.2,1.6,9.9,,90.0,88.0,77.0,93.0,97.0,72.0,3.39,61.21
B67180,Ottawa CDSB,864609,Holy Cross Elementary School,Ottawa,183.0,45.363240000000005,-75.685,19.1,100.0,10.4,7.1,,87.0,91.0,74.0,87.0,87.0,48.0,21.87,32.65
B67180,Ottawa CDSB,741485,Holy Family Elementary School,Ottawa,216.0,45.35352,-75.66371,18.1,96.3,10.2,17.1,,69.0,69.0,56.0,56.0,48.0,15.0,26.48,25.03
B67180,Ottawa CDSB,711497,Holy Redeemer Elementary School,Ottawa,411.0,45.30341,-75.90064,9.2,98.5,3.9,16.5,,79.0,81.0,64.0,93.0,88.0,46.0,10.35,45.93
B67180,Ottawa CDSB,718408,Holy Spirit Elementary School,Ottawa,288.0,45.26359,-75.92572,,99.3,,10.1,,83.0,86.0,88.0,90.0,82.0,72.0,3.83,55.27
B67180,Ottawa CDSB,724734,Holy Trinity Catholic Intermediate School,Ottawa,452.0,45.30816,-75.90126,8.4,97.6,,30.1,,,,,,,,7.76,49.32
B67180,Ottawa CDSB,722561,Immaculata Intermediate School,Ottawa,341.0,45.410270000000004,-75.6796,20.2,96.8,10.0,17.3,,,,,,,,26.95,23.12
B67180,Ottawa CDSB,750271,John Paul II Elementary School,Ottawa,175.0,45.42301,-75.60199,10.3,94.3,,17.7,,72.0,72.0,62.0,81.0,77.0,50.0,22.88,14.08
B67180,Ottawa CDSB,725617,Lester B. Pearson Catholic Intermediate School,Ottawa,238.0,45.443329999999996,-75.5958,26.5,96.2,10.1,23.5,,,,,,,,24.27,27.19
B67180,Ottawa CDSB,759538,Monsignor Paul Baxter Elementary School,Ottawa,486.0,45.28089,-75.72865999999999,11.7,99.4,4.7,13.0,,81.0,88.0,64.0,78.0,80.0,52.0,8.71,52.5
B67180,Ottawa CDSB,733270,Mother Teresa Catholic Intermediate School,Ottawa,486.0,45.28541,-75.73914,10.3,98.4,4.5,24.9,,,,,,,,7.71,54.09
B67180,Ottawa CDSB,812757,Notre Dame Intermediate School,Ottawa,229.0,45.37937,-75.75581,33.6,96.5,10.9,21.8,,,,,,,,27.3,21.82
B67180,Ottawa CDSB,753823,Our Lady of Fatima Elementary School,Ottawa,299.0,45.37745,-75.77337,26.1,97.0,9.0,12.7,,74.0,79.0,56.0,86.0,86.0,46.0,24.76,22.81
B67180,Ottawa CDSB,707821,Our Lady of Mount Carmel Elementary School,Ottawa,230.0,45.434540000000005,-75.63558,26.5,93.0,12.2,14.8,,74.0,87.0,65.0,82.0,82.0,55.0,36.74,13.42
B67180,Ottawa CDSB,734349,Our Lady of Peace Elementary School,Ottawa,252.0,45.32104,-75.82703000000001,4.8,99.2,,15.5,,67.0,72.0,67.0,68.0,80.0,16.0,18.06,16.63
B67180,Ottawa CDSB,749168,Our Lady of Victory Elementary School,Ottawa,168.0,45.350159999999995,-75.77976,10.7,100.0,,14.3,,75.0,75.0,42.0,96.0,100.0,68.0,29.41,22.17
B67180,Ottawa CDSB,752193,Our Lady of Wisdom Elementary School,Ottawa,265.0,45.467420000000004,-75.50068,6.8,97.4,,15.5,,90.0,76.0,72.0,87.0,90.0,45.0,7.75,24.53
B67180,Ottawa CDSB,711721,Prince of Peace Elementary School,Ottawa,260.0,45.37384,-75.64545,26.2,95.8,9.6,16.2,,60.0,66.0,49.0,63.0,78.0,37.0,46.5,17.8
B67180,Ottawa CDSB,760005,Sacred Heart Intermediate School,Ottawa,570.0,45.263690000000004,-75.91043,3.0,99.1,,19.8,,,,,,,,3.66,54.75
B67180,Ottawa CDSB,701599,St Andrew Elementary School,Ottawa,511.0,45.2851,-75.7088,8.4,99.8,,10.8,,88.0,96.0,79.0,96.0,96.0,76.0,7.05,64.71
B67180,Ottawa CDSB,691232,St Anne Elementary School,Ottawa,642.0,45.28203,-75.84473,11.5,99.1,,11.5,,80.0,80.0,72.0,96.0,93.0,78.0,6.49,54.47
B67180,Ottawa CDSB,773085,St Anthony Elementary School,Ottawa,139.0,45.4064,-75.7084,48.9,95.7,9.4,11.5,,85.0,90.0,65.0,77.0,77.0,45.0,36.05,18.87
B67180,Ottawa CDSB,775290,St Augustine Elementary School,Ottawa,173.0,45.36831,-75.7117,12.1,97.1,6.4,14.5,,62.0,69.0,54.0,82.0,76.0,29.0,22.26,35.14
